Symbiota ID,Catalog Number,Other Catalog #,Family,ID Qualifier,Scientific Name,Author,Collector,Collector Number,Associated Collectors,Event Date,Verbatim Date,Identified By,Date Identified,Country,Locality,Latitude,Longitude,Uncertainty In Meters,Georeferenced By,Georeference Protocol,Georeference Sources,Georef Remarks,Elev. Min. (m),Elev. Max. (m),Habitat,Substrate,Notes (Occurrence Remarks),Associated Taxa,Description,Date Last Modified,Processing Status,Entered By,Basis Of Record,Language,Continent
https://fm-digital-assets.fieldmuseum.org/525/022/C1031933F.jpg,C1031933F,,Leucodontaceae,,Forsstroemia trichomitria,(Hedw.) Lindb.,unknown,352,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/525/027/C1031939F.jpg,C1031939F,,Leucodontaceae,,Forsstroemia trichomitria,(Hedw.) Lindb.,unknown,353,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/525/031/C1031945F.jpg,C1031945F,,Leucodontaceae,,Forsstroemia trichomitria,(Hedw.) Lindb.,unknown,354,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/525/067/C1031998F.jpg,C1031998F,,Leucodontaceae,,Forsstroemia trichomitria,(Hedw.) Lindb.,unknown,s.n.,,,5. 81,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/525/220/C1032501F_a.jpg,C1032501F,,Hedwigiaceae,,Hedwigia ciliata,(Hedw.) P. Beauv.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/525/231/C1032519F.jpg,C1032519F,,Hedwigiaceae,,Hedwigia ciliata,(Hedw.) P. Beauv.,O. M. Van Hise,s.n.,,1913-01-00,Jan. 1913,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/551/945/C1029124F.jpg,C1029124F,,Neckeraceae,cf.,Neckera,Hedw.,H. E. Jeanpert,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/024/C1029638F.jpg,C1029638F,,Leucodontaceae,,Leucodon sciuroides,(Hedw.) Schwägr.,H. Habeeb & D. W. Davidson,16,,1944-10-07,"Oct. 7, 1944",,,,,,,,,,,,,,On trunk of elm tree,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/028/C1029642F.jpg,C1029642F,,Leucodontaceae,,Leucodon julaceus,(Hedw.) Sull.,S. Chapman,378,,,,,,,,,,,,,,,,,Creek,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/031/C1029645F.jpg,C1029645F,,Leucodontaceae,,Leucodon julaceus,(Hedw.) Sull.,unknown,s.n.,,1851-05-00,May 1851,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/037/C1029651F.jpg,C1029651F,,Leucodontaceae,,Leucodon julaceus,(Hedw.) Sull.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,"Plain trees, mountains, fleeing [ad arbores planitierum, mon...",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/043/C1029657F.jpg,C1029657F,,Leucodontaceae,,Leucodon julaceus,(Hedw.) Sull.,E. Lanning,580,,1851-04-00,1851-4,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/163/C1042145F.jpg,C1042145F,,Neckeraceae,,Neckera pennata,Hedw.,N. Cous,406,,1981-05-00,1981-5,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/243/C1042226F.jpg,C1042226F,,Neckeraceae,,Neckera pennata,Hedw.,G. R. Vasey,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/255/C1042238F.jpg,C1042238F,,Neckeraceae,,Neckera pennata,Hedw.,T. Drummond & R. N. Franklin,s.n.,,1828-00-00,1828,,,,Rocky Mountains,,,,,,,,,,Trunks of trees,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/268/C1042251F.jpg,C1042251F,,Neckeraceae,,Neckera sericea,Froel.,T. Drummond & R. N. Franklin,s.n.,,1828-00-00,1828,,,,Rocky Mountains,,,,,,,,,,On decaying wood,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/378/C1059303F.jpg,C1059303F,,Neckeraceae,,Homalia trichomanoides,(Hedw.) Schimp.,T. Drummond,s.n.,,1825-00-00,1825-27,,,,Lake Superior,,,,,,,,,,On rocks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/491/C1029050F.jpg,C1029050F,,Thuidiaceae,,Myurella julacea,(Schwägr.) Schimp.,Wolf,s.n.,,1873-00-00,1873,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/500/C1029061F.jpg,C1029061F,,Thuidiaceae,,Myurella julacea,(Schwägr.) Schimp.,E. Faxon,s.n.,,1884-06-27,1884-6-27,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/708/C1061809F.jpg,C1061809F,,Hookeriaceae,,Hookeria acutifolia,Hook. & Grev.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On irrigated rocks in mountain [ad rupes irriguas in montosi...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/744/C1062391F.jpg,C1062391F,,Hookeriaceae,,Pterygophyllum lucens,(Hedw.) Brid.,unknown,541,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/910/C1030979F.jpg,C1030979F,,Leskeaceae,,Thelia asprella,(Schimp.) Sull. & Lesq.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/552/949/C1031028F.jpg,C1031028F,,Leskeaceae,,Thelia asprella,(Schimp.) Sull. & Lesq.,A. H. Moore,1584,,1904-04-22,4/22/1904,,,,,,,,,,,,,,"Near Sunset Rock, forming mats in base of fuercusallea L",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/553/126/C1037453F.jpg,C1037453F,,Leucodontaceae,,Antitrichia curtipendula,(Timm ex Hedw.) Brid.,P. L. Redfearn & M. R. Crosby,30318,,1975-01-29,1975-1-29,,,,steep ravine just W of Cueva Corcho,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/553/140/C1037469F.jpg,C1037469F,,Leucodontaceae,,Antitrichia curtipendula,(Timm ex Hedw.) Brid.,L. Lesquereux,,,,,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/576/976/C1060419F.jpg,C1060419F,,Polytrichaceae,,Polytrichum piliferum,Hedw.,W. Hall & Bolander,s.n.,,,s.d.,,,,Rocky Mountains,,,,,,,,,,Rocky Mountain regions,,From Rocky Mountains (Hall) and mountains of California (Bol...,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/138/C1030341F.jpg,C1030341F,,Leskeaceae,,Leskea denticulata,Sull.,E. Lanning,s.n.,,1850-10-00,Oct. 1850,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/144/C1030347F.jpg,C1030347F,,Leskeaceae,,Leskea denticulata,Sull.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On rocks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/217/C1030477F.jpg,C1030477F,,Leskeaceae,,Leskea rostrata,Hedw.,unknown,s.n.,,1852-11-00,Nov. 1852,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/603/C1059971F.jpg,C1059971F,,Polytrichaceae,,Polytrichum commune,Hedw.,T. Drummond,s.n.,,1825-00-00,1825-27,,,,,,,,,,,,,,Woods,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/660/C1058322F.jpg,C1058322F,,Hypnaceae,,Homomallium adnatum,(Hedw.) Broth.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/668/C1058328F.jpg,C1058328F,,Hypnaceae,,Homomallium adnatum,(Hedw.) Broth.,J. T. Rothrock,s.n.,,1849-08-00,Aug. 1849,,,,,,,,,,,,,,Rocks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/806/C1059352F.jpg,C1059352F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On old logs,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/851/C1059532F_a.jpg,C1059532F,,Hypnaceae,,Taxiphyllum deplanatum,(Schimp. ex Müll. Hal.) M. Fleisch.,Schimp,1041116,,1978-00-00,1978,,,,,,,,,,,,,,In sylvis ad terram argillosam raro fructificat,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/853/C1059538F.jpg,C1059538F,,Hypnaceae,,Taxiphyllum deplanatum,(Schimp. ex Müll. Hal.) M. Fleisch.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/577/855/C1059689F.jpg,C1059689F,,Hypnaceae,,Taxiphyllum wissgrillii,(Garov.) Wijk & Margad.,T. P. James,s.n.,,1860-08-00,1860-8,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/578/014/C1060567F.jpg,C1060567F,,Polytrichaceae,,Meiotrichum lyallii,(Mitt.) G. L. Merr.,unknown,s.n.,,1864-00-00,1864,,,,,,,,,,,,,,In sylvis Montium-Rupestrium (Hall); in montibus altioribus ...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/578/083/C1060638F.jpg,C1060638F,,Hylocomiaceae,,Hylocomium brevirostre,(Brid.) Schimp.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/578/114/C1060668F.jpg,C1060668F,,Hylocomiaceae,,Hylocomium oakesii,(Sull.) Schimp.,unknown,s.n.,,,s.d.,,,,Throughout British America and in the high mountains of New ...,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/578/186/C1060739F.jpg,C1060739F,,Hylocomiaceae,,Hylocomium rugosum,(Ehrh. ex Hedw.) De Not.,unknown,s.n.,,1922-06-03,6/3/1922,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/578/213/C1060766F.jpg,C1060766F,,Hylocomiaceae,,Hylocomium proliferum,(Brid.) Lindb.,E. G. Britton,29,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/578/247/C1060799F.jpg,C1060799F,,Diphysciaceae,,Diphyscium foliosum,(Hedw.) D. Mohr,J. Fowler,s.n.,,1890-07-04,"July 4, 1869",,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/311/C1061512F.jpg,C1061512F,,Hypnaceae,,Mittenothamnium diminutivum,(Hampe) E. Britton,J. Donnell Smith,545,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/457/C1061657F.jpg,C1061657F,,Hypnaceae,,Ptilium crista-castrensis,(Hedw.) De Not.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,In the pine mountains on the ground,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/564/C1061924F.jpg,C1061924F,,Hylocomiaceae,,Rhytidium rugosum,(Hedw.) Kindb.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/658/C1062030F.jpg,C1062030F,,Hylocomiaceae,,Rhytidium rugosum,(Hedw.) Kindb.,unknown,198,,,s.d.,,,,Lake Superior,,,,,,,,,,,,"Lake Superior, in fructification at Bever Lake",,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/687/C1062145F.jpg,C1062145F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/699/C1062159F.jpg,C1062159F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,E. Lanning,s.n.,,1850-08-00,1850-8,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/704/C1062165F.jpg,C1062165F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,unknown,794988,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/710/C1062171F_a.jpg,C1062171F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,unknown,182,,,s.d.,,,,,,,,,,,,,,Shady woods,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/717/C1062177F.jpg,C1062177F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,I. A. Lapham,s.n.,,,s.d.,,,,Lake Superior,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/731/C1062196F.jpg,C1062196F,,Hylocomiaceae,,Rhytidiadelphus triquetrus,(Hedw.) Warnst.,J. Fowler,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/776/C1062243F_b.jpg,C1062243F,,Hylocomiaceae,,Rhytidiadelphus squarrosus,(Hedw.) Warnst.,unknown,6564,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/777/C1062244F_a.jpg,C1062244F,,Hylocomiaceae,,Rhytidiadelphus squarrosus,(Hedw.) Warnst.,E. A. Rau,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/592/081/C1060998F_b.jpg,C1060998F,,Hylocomiaceae,,Hylocomium splendens,(Hedw.) Schimp.,I. A. Lapham,s.n.,,,s.d.,,,,Lake Superior,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/591/983/C1061039F_b.jpg,C1061039F,,Hylocomiaceae,,Hylocomium splendens,(Hedw.) Schimp.,G. R. Vasey,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/591/892/C1061143F.jpg,C1061143F,,Hylocomiaceae,,Hylocomium umbratum,(Ehrh. ex Hedw.) Schimp.,A. Hayed,s.n.,,1925-10-18,Oct. 18 1925,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/591/879/C1061155F_b.jpg,C1061155F,,Hylocomiaceae,,Hylocomium umbratum,(Ehrh. ex Hedw.) Schimp.,unknown,s.n.,,,summer,,,,,,,,,,,,,,"In the shady woods, higher earth and stones [In sylvis umbro...",,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/591/835/C1061198F.jpg,C1061198F,,Hylocomiaceae,,Hylocomium umbratum,(Ehrh. ex Hedw.) Schimp.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/591/793/C1061237F.jpg,C1061237F,,Polytrichaceae,,Atrichum angustatum,(Brid.) Bruch & Schimp.,Korthall,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/591/641/C1061381F.jpg,C1061381F,,Polytrichaceae,,Atrichum angustatum,(Brid.) Bruch & Schimp.,E. Lanning,560,,1850-12-00,1850-12,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/594/326/C1065155F.jpg,C1065155F,,Hypnaceae,,Hypnum,Hedw.,E. Hall,s.n.,,1862-00-00,1862,,,,Rocky Mountains,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/594/359/C1065240F.jpg,C1065240F,,Hypnaceae,,Hypnum imponens,Hedw.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Deciduous woods; on trunks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/594/405/C1065258F.jpg,C1065258F,,Hypnaceae,,Hypnum imponens,Hedw.,J. W. Friesser,s.n.,,1915-00-00,1915,,,,Northern Pacific Coast,,,,,,,,,,A moss growing luxuriantly in the moist woods of the norther...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/594/688/C1065544F.jpg,C1065544F,,Entodontaceae,,Cylindrothecium brevisetum,(Hook. & Wilson) Schimp.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,In the woods; on decaying trunks,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/594/734/C1065738F.jpg,C1065738F,,Entodontaceae,,Cylindrothecium seductrix,(Hedw.) Sull.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/594/922/C1065805F.jpg,C1065805F,,Entodontaceae,,Cylindrothecium seductrix,(Hedw.) Sull.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/595/023/C1065840F.jpg,C1065840F,,Hylocomiaceae,,Pleurozium schreberi,(Willd. ex Brid.) Mitt.,E. Lanning,s.n.,,1850-10-00,Oct. 1850,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/595/107/C1065870F.jpg,C1065870F,,Hylocomiaceae,,Pleurozium schreberi,(Willd. ex Brid.) Mitt.,L. J. Gier,s.n.,,1849-00-00,1849,,,,,,,,,,,,,,In rupertris,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/595/152/C1065886F.jpg,C1065886F,,Brachytheciaceae,,Tomentypnum nitens,(Hedw.) Loeske,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,In northern turfosis [in turfosis septentrionalibus],,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/595/167/C1065892F.jpg,C1065892F,,Brachytheciaceae,,Tomentypnum nitens,(Hedw.) Loeske,unknown,s.n.,,1825-00-00,1825-27,,,,,,,,,,,,,,In swamps,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/593/405/C1062919F.jpg,C1062919F,,Hypnaceae,,Isopterygium micans,(Sw.) Kindb.,unknown,448,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/593/464/C1064999F.jpg,C1064999F,,Hypnaceae,,Isopterygium pulchellum,(Hedw.) A. Jaeger,unknown,s.n.,,,s.d.,,,,Rocky Mountains,,,,,,,,,,Banks of a Stream,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/593/469/C1065005F.jpg,C1065005F,,Hypnaceae,,Isopterygium pulchellum,(Hedw.) A. Jaeger,James,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/593/519/C1065196F_a.jpg,C1065196F,,Hypnaceae,,Hypnum cupressiforme var. cupressiforme,Hedw.,unknown,472,,,s.d.,,,,,,,,,,,,,,Woods,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/593/677/C1065351F.jpg,C1065351F,,Hypnaceae,,Hypnum reptile,Michx.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/970/C1059507F.jpg,C1059507F,,Sematophyllaceae,,Rhaphidostegium recurvans,(Michx.) A. Jaeger,unknown,s.n.,,1900-07-26,1900-7-26,,,,,,,,,,,,,,On old log in shade,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/985/C1059525F.jpg,C1059525F,,Sematophyllaceae,,Rhaphidostegium recurvans,(Michx.) A. Jaeger,A. J. Grout,s.n.,,,s.d.,,,,,,,,,,,,,,Moist shady places; on peaty soil or rotten wood,,exsiccate: Hand-Lens Mosses|80,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/604/997/C1059539F.jpg,C1059539F,,Sematophyllaceae,,Brotherella recurvans,(Michx.) M. Fleisch.,unknown,446,,,,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/018/C1059561F.jpg,C1059561F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Roots on tree,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/025/C1059567F.jpg,C1059567F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,unknown,s.n.,,1892-08-09,1892-8-9,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/028/C1059570F.jpg,C1059570F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/033/C1059575F.jpg,C1059575F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,E. Hall,1861-00-00,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/034/C1059576F.jpg,C1059576F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,unknown,s.n.,,1849-08-00,1849-8,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/040/C1059582F.jpg,C1059582F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,unknown,436,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/046/C1059588F.jpg,C1059588F,,Brachytheciaceae,,Rhynchostegiella tenella,(Dicks.) Limpr.,unknown,33,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/049/C1059591F.jpg,C1059591F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,unknown,s.n.,,1839-00-00,1839,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/055/C1059597F.jpg,C1059597F,,Brachytheciaceae,,Rhynchostegium serrulatum,(Hedw.) A. Jaeger,J. Hall,,,1860-00-00,1860,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/079/C1059621F.jpg,C1059621F,,Brachytheciaceae,,Rhynchostegiella compacta,(Müll. Hal.) Loeske,unknown,s.n.,,1875-00-00,1875,,,,Near the Rocky Mountains,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/252/C1062499F.jpg,C1062499F,,Sematophyllaceae,,Heterophyllium haldanianum,(Grev.) M. Fleisch.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,On old logs,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/313/C1062560F.jpg,C1062560F,,Sematophyllaceae,,Heterophyllium haldanianum,(Grev.) M. Fleisch.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
https://fm-digital-assets.fieldmuseum.org/605/319/C1062566F.jpg,C1062566F,,Sematophyllaceae,,Heterophyllium haldanianum,(Grev.) M. Fleisch.,unknown,s.n.,,,s.d.,,,,,,,,,,,,,,Trunk prostrate to the ground in the wooded mountains [ad hu...,,,,,2023-04-25 03:20:34,,,PreservedSpecimen,en,
